Protocol,Flow Duration,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Packet Length Min,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Std,Idle Std,Label,Traffic Type,Traffic Subtype,Fwd_Bwd_Packet_Ratio,Fwd_Bwd_Length_Ratio,Fwd_Bwd_PacketLengthMean_Ratio,Avg_Bytes_per_s,Active_Idle_Ratio,Win_Init_Ratio,cluster
17.0,6930947.0,4.949747468305833,40.0,4.949747468305833,0.5771217122277807,2310315.666666667,3974102.448269336,6918699.0,6918699.0,0.0,6911460.0,6911460.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,44.2,3.8340579025361614,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.25,0.0,0.0,0.0,2.0,87.0,2.0,87.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999885057472,0.9999999770114948,8.560638731378747,0.0028245254675457,0.0,0.0
17.0,6923375.0,4.949747468305833,41.0,4.949747468305833,0.5777529023055952,2307791.666666667,3975715.736694631,6905868.0,6905868.0,0.0,6916056.0,6916056.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,41.0,45.2,3.8340579025361614,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.5,0.0,0.0,0.0,2.0,89.0,2.0,89.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999887640452,0.9999999775280904,8.762585684968194,0.0010609477442283,0.0,0.0
17.0,6922072.0,2.1213203435596424,37.0,2.1213203435596424,0.5778616576077221,2307357.333333333,3990766.991780444,6919723.0,6919723.0,0.0,6917847.0,6917847.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,37.0,38.2,1.6431676725154984,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.75,0.0,0.0,0.0,2.0,77.0,2.0,77.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999870129872,0.9999999740259748,7.60851182516834,0.0006109466013871,0.0,0.0
6.0,13491515.0,0.0,0.0,0.0,0.2223619808449977,6745757.5,163171.25371982652,0.0,0.0,0.0,6861137.0,6861137.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,163171.25371982652,Malicious,Mirai,Mirai DDoS SYN,0.499999750000125,0.0,0.0,0.0741206602816659,0.0,0.0,0.0
6.0,13491903.0,0.0,0.0,0.0,0.2223555861615666,6745951.5,162898.3105022885,0.0,0.0,0.0,6861138.0,6861138.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,162898.3105022885,Malicious,Mirai,Mirai DDoS SYN,0.499999750000125,0.0,0.0,0.0741185287205222,0.0,0.0,0.0
6.0,13495600.0,0.0,0.0,0.0,0.2222946738196153,6747800.0,160277.06566442997,0.0,0.0,0.0,6861133.0,6861133.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,160277.06566442997,Malicious,Mirai,Mirai DDoS SYN,0.499999750000125,0.0,0.0,0.0740982246065384,0.0,0.0,0.0
6.0,13671665.0,0.0,0.0,0.0,0.219431941903199,6835832.5,35787.381302632355,0.0,0.0,0.0,6861138.0,6861138.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,35787.381302632355,Malicious,Mirai,Mirai DDoS SYN,0.499999750000125,0.0,0.0,0.0731439806343996,0.0,0.0,0.0
17.0,6925483.0,7.7781745930520225,45.0,7.7781745930520225,0.5775770440848674,2308494.333333333,3978047.273091954,6906446.0,6906446.0,0.0,6920977.0,6920977.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,45.0,49.4,6.024948132556827,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.75,0.0,0.0,0.0,2.0,101.0,2.0,101.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.99999999009901,0.9999999801980204,9.91507259012356,0.0006528599205439,0.0,0.0
17.0,6946301.0,0.7071067811865476,41.0,0.7071067811865476,0.5758460510133379,2315433.666666667,4003916.339283868,6942895.0,6942895.0,0.0,6942164.0,6942164.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,41.0,41.4,0.5477225575051661,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,0.0,0.0,0.0,2.0,83.0,2.0,83.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999879518074,0.9999999759036152,8.157819056022285,0.0005962162104514,0.0,0.0
17.0,13880120.0,5.507570547286102,43.0,5.507570547286102,0.4322729198306643,2776024.0,3792063.804902681,13870375.0,6935187.5,35148.15677243972,13872499.0,6936249.5,26807.1251815632,0.0,0.0,0.0,0.0,24.0,24.0,43.0,48.42857142857143,5.094347941825426,25.95238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.5,0.0,0.0,0.0,1.0,74.0,1.0,74.0,2.0,8.0,3419.568393818144,31728.58837862157,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999932432432,0.9999999797297302,7.252578988270035,0.0007507953300615,0.0,0.0
17.0,6955291.0,2.1213203435596424,44.0,2.1213203435596424,0.575101746282075,2318430.333333333,3996240.070544103,6940469.0,6940469.0,0.0,6947711.0,6947711.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,44.0,45.2,1.6431676725154984,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.5,0.0,0.0,0.0,2.0,91.0,2.0,91.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999890109892,0.9999999780219786,8.914077067372164,0.0010933392991001,0.0,0.0
17.0,13914205.0,6.110100926607787,38.0,6.110100926607787,0.4312140003686879,2782841.0,3811572.248023839,13902358.0,6951179.0,606252.1409859102,13908232.0,6954116.0,609813.1307359657,0.0,0.0,0.0,0.0,24.0,24.0,38.0,42.57142857142857,5.380741673076394,28.95238095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.66666666666666,0.0,0.0,0.0,1.0,65.0,1.0,65.0,2.0,8.0,296.2777413171634,605955.8632445931,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999923076924,0.9999999769230776,6.372384672115057,0.0008902092319267,0.0,0.0
17.0,6983030.0,6.363961030678928,38.0,6.363961030678928,0.5728172440903161,2327676.666666667,4018378.2374432255,6979260.0,6979260.0,0.0,6971468.0,6971468.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,38.0,43.4,4.929503017546495,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.25,0.0,0.0,0.0,2.0,85.0,2.0,85.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999882352942,0.9999999764705888,8.305850039309583,0.0016593715743705,0.0,0.0
17.0,6981222.0,11.31370849898476,43.0,11.31370849898476,0.5729655925567186,2327074.0,4019994.796100488,6976133.0,6976133.0,0.0,6974053.0,6974053.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,43.0,49.4,8.763560920082657,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.75,0.0,0.0,0.0,2.0,102.0,2.0,102.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999901960784,0.9999999803921572,9.931403604316456,0.0010287038360363,0.0,0.0
6.0,21055519.0,0.0,0.0,778.2681628676155,0.332454403047486,3509253.166666667,6105305.219684841,21055519.0,10527759.5,7386449.457089956,20815725.0,6938575.0,11138986.882190678,0.0,0.0,0.0,0.0,80.0,144.0,0.0,337.0,624.0027472466996,389379.4285714285,0.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,385.1428571428572,0.0,0.0,0.0,1.0,0.0,1.0,898.0,0.0,20.0,0.0,0.0,Malicious,Mirai,Mirai DDoS HTTP,0.7499998125000469,0.0,0.0,42.79163102082641,0.0146519549521642,0.0,0.0
17.0,13957168.0,11.789826122551595,36.0,11.789826122551595,0.4298866360281685,2791433.6,4317554.954280756,13954377.0,6977188.5,4055754.486172024,13944582.0,6972291.0,4051485.682534001,0.0,0.0,0.0,0.0,24.0,24.0,36.0,47.85714285714286,10.807845474909596,116.8095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.833333333333336,0.0,0.0,0.0,1.0,69.0,1.0,69.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999927536232,0.99999997826087,6.734890631107972,0.0012800466699359,0.0,0.0
17.0,7044234.0,1.4142135623730951,40.0,1.4142135623730951,0.5678403074060288,2348078.0,4010759.06237348,7040055.0,7040055.0,0.0,6983367.0,6983367.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,41.2,1.095445115010332,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.5,0.0,0.0,0.0,2.0,82.0,2.0,82.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999878048782,0.9999999756097568,7.949764303684405,0.008721215132762,0.0,0.0
17.0,6995472.0,1.4142135623730951,51.0,1.4142135623730951,0.5717984433359178,2331824.0,4028459.22979444,6990018.0,6990018.0,0.0,6988942.0,6988942.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,51.0,52.2,1.095445115010332,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,0.0,0.0,0.0,2.0,104.0,2.0,104.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999903846156,0.9999999807692312,10.101772498934547,0.0009350628224748,0.0,0.0
17.0,6998122.0,1.4142135623730951,50.0,1.4142135623730951,0.5715819186919004,2332707.333333333,4021164.999443113,6982679.0,6982679.0,0.0,6991389.0,6991389.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,50.0,51.2,1.095445115010332,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,2.0,102.0,2.0,102.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999901960784,0.9999999803921572,9.907419923992938,0.0009651737556453,0.0,0.0
17.0,13974840.0,2.516611478423583,43.0,2.516611478423583,0.429343019311849,2794968.0,6082853.944467186,13970729.0,6985364.5,9463230.55871622,13971047.0,6985523.5,9464811.649478951,0.0,0.0,0.0,0.0,24.0,24.0,43.0,45.71428571428572,2.05866345916355,4.238095238095233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.333333333333336,188.0,4.0,633.0,3.0,137.0,3.0,137.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.99999999270073,0.9999999781021904,6.67866918929543,0.0216968717010934,0.0,0.0
17.0,7007942.0,6.363961030678928,47.0,6.363961030678928,0.5707809796371032,2335980.666666667,4025494.18335567,6990820.0,6990820.0,0.0,7001339.0,7001339.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,47.0,52.4,4.929503017546495,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.5,0.0,0.0,0.0,2.0,103.0,2.0,103.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999902912624,0.9999999805825248,9.988667143649309,0.0009454173603138,0.0,0.0
17.0,13996938.0,5.507570547286102,45.0,5.507570547286102,0.4286651837709076,2799387.6,5735931.318739643,13991333.0,6995666.5,8549556.673541646,13990056.0,6995028.0,8546526.720984261,0.0,0.0,0.0,0.0,24.0,24.0,45.0,49.57142857142857,5.094347941825425,25.952380952380945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.833333333333336,182.0,4.0,190.0,3.0,146.0,3.0,146.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.999999993150685,0.9999999794520552,7.096790264651694,0.0005279942035718,0.0,0.0
17.0,13998952.0,6.082762530298219,37.0,6.082762530298219,0.4286035126058008,2799790.4,6212612.389423413,13995921.0,6997960.5,9784111.373377988,13990579.0,6995289.5,9787590.338741424,0.0,0.0,0.0,0.0,24.0,24.0,37.0,40.42857142857142,5.191568255583371,26.952380952380963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.16666666666666,150.0,4.0,1811.0,3.0,123.0,3.0,123.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999918699188,0.9999999756097568,6.0004491764812125,0.0059505661199165,0.0,0.0
17.0,14001484.0,5.131601439446884,54.0,5.131601439446884,0.4285260048149182,2800296.8,5642130.183180125,13992163.0,6996081.5,8297760.191401804,13986152.0,6993076.0,8306049.604197654,0.0,0.0,0.0,0.0,24.0,24.0,54.0,57.71428571428572,4.498677054212185,20.238095238095223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.33333333333333,0.0,0.0,0.0,1.0,87.0,1.0,87.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999942857144,0.9999999828571432,8.475292095228383,0.0882898283031169,0.0,0.0
17.0,7014329.0,2.8284271247461903,48.0,2.8284271247461903,0.5702612466566652,2338109.666666667,4040278.3447297695,7005921.0,7005921.0,0.0,7011828.0,7011828.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,48.0,50.4,2.1908902300206643,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999900000002,0.9999999800000005,9.694441193163309,0.000357111239937,0.0,0.0
17.0,14018338.0,1.5275252316519463,53.0,1.5275252316519463,0.4280107955736265,2803667.6,5940349.417168093,14013926.0,7006963.0,9165115.046874752,14003041.0,7001520.5,9088182.536188437,0.0,0.0,0.0,0.0,24.0,24.0,53.0,54.285714285714285,1.253566341056017,1.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.333333333333336,220.0,4.0,372.0,3.0,163.0,3.0,163.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999938650308,0.9999999815950924,7.894421340580222,0.0439904155601399,0.0,0.0
17.0,7054917.0,3.5355339059327378,44.0,3.5355339059327378,0.566980447821002,2351639.0,4054771.028790159,7042874.0,7042874.0,0.0,7045728.0,7045728.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,44.0,47.0,2.7386127875258306,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.75,0.0,0.0,0.0,2.0,93.0,2.0,93.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.999999989247312,0.9999999784946242,8.977190423832534,0.0013064275696165,0.0,0.0
17.0,7066455.0,0.7071067811865476,46.0,0.7071067811865476,0.5660546907890873,2355485.0,4057922.2530478574,7060309.0,7060309.0,0.0,7047310.0,7047310.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,46.0,46.4,0.5477225575051661,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,2.0,93.0,2.0,93.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.999999989247312,0.9999999784946242,8.962532604160549,0.0027190106635773,0.0,0.0
17.0,7060463.0,2.8284271247461903,40.0,2.8284271247461903,0.566535084172242,2353487.666666667,4062472.8645191374,7056441.0,7056441.0,0.0,7048447.0,7048447.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,40.0,42.4,2.1908902300206643,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,2.0,84.0,2.0,84.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999880952384,0.9999999761904768,8.120336206468801,0.0017057460332104,0.0,0.0
17.0,7060438.0,4.242640687119285,47.0,4.242640687119285,0.5665370901918549,2353479.333333333,4057909.008642916,7047076.0,7047076.0,0.0,7052510.0,7052510.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,47.0,50.6,3.286335345030997,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.25,0.0,0.0,0.0,2.0,100.0,2.0,100.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999900000002,0.9999999800000005,9.631130533261535,0.0011262726682261,0.0,0.0
17.0,7063801.0,2.1213203435596424,44.0,2.1213203435596424,0.5662673679510507,2354600.333333333,4065487.587586553,7053705.0,7053705.0,0.0,7059116.0,7059116.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,44.0,45.8,1.6431676725154984,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.25,0.0,0.0,0.0,2.0,91.0,2.0,91.0,1.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.99999950000025,0.9999999890109892,0.9999999780219786,8.777144203241287,0.0006646313955697,0.0,0.0
17.0,14111966.0,5.507570547286102,43.0,5.507570547286102,0.4251710923906704,2822393.2,5413795.070391537,14107632.0,7053816.0,7591726.091202316,14109802.0,7054901.0,7598505.831020333,0.0,0.0,0.0,0.0,24.0,24.0,43.0,46.28571428571429,4.608480795022935,21.238095238095223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,1.0,70.0,1.0,70.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.9999999928571428,0.9999999785714292,6.755496245762874,0.0001742377280559,0.0,0.0
17.0,14118312.0,4.509249752822894,44.0,4.509249752822894,0.4249799834427799,2823662.4,5234482.565890376,14113700.0,7056850.0,7071214.890075962,14113162.0,7056581.0,7068324.237554471,0.0,0.0,0.0,0.0,24.0,24.0,44.0,49.285714285714285,4.029651999626672,16.23809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.5,0.0,0.0,0.0,1.0,73.0,1.0,73.0,2.0,8.0,0.0,0.0,Malicious,Bruteforce,Bruteforce DNS,0.9999996666667778,0.999999993150685,0.9999999794520552,7.035779725886023,0.0004273219179468,0.0,0.0
