Protocol,Flow Duration,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Packet Length Min,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Std,Idle Std,Label,Traffic Type,Traffic Subtype,Fwd_Bwd_Packet_Ratio,Fwd_Bwd_Length_Ratio,Fwd_Bwd_PacketLengthMean_Ratio,Avg_Bytes_per_s,Active_Idle_Ratio,Win_Init_Ratio,cluster
6.0,13383.0,0.0,0.0,0.0,1344.9899125756556,787.2352941176471,3124.5565391230275,330.0,110.0,106.85972113008718,143.0,11.000000000000002,32.16623488483952,0.0,0.0,0.0,0.0,128.0,592.0,0.0,354.7368421052632,609.8539754277488,371921.8713450292,1.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,3.0,374.44444444444446,5392.0,4.0,16339393.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.2857142653061239,5392000000.0,1348000000.0,134748.06346359808,0.0,0.2403063665675891,0.0
6.0,14975.0,0.0,0.0,0.0,1669.449081803005,623.9583333333331,2392.9073180904884,535.0,53.5,7.863417408056966,2774.0,213.38461538461533,600.3635757413361,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,27715887.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,330617.6961602671,0.0,0.7514970048630284,0.0
6.0,16291.0,0.0,0.0,0.0,1595.9732367564914,651.6400000000001,2227.4759422569155,491.0,44.63636363636364,8.102749252849026,4739.0,364.5384615384616,683.1058501902194,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,32945010.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,331512.2869478035,0.0,0.4019215369079891,0.0
6.0,3689719.0,313.9554108468271,0.0,637.6006736568108,2.439210140392805,461214.875,799000.9208329107,158201.0,158201.0,0.0,3470551.0,578425.1666666666,909326.3457882252,0.0,0.0,0.0,0.0,72.0,236.0,0.0,687.3,651.2473587065226,424123.12222222215,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,763.6666666666666,5392.0,4.0,122545454.0,1.0,222.0,3.0,3214.0,1.0,32.0,0.0,0.0,Malicious,Mirai,Mirai DDoS HTTP,0.285714244897965,0.0690620625184224,0.2417172185888908,621.7275624512325,0.0,127.96812723512323,0.0
6.0,16225.0,0.0,0.0,0.0,1602.4653312788903,649.0000000000001,2280.6101157365765,1243.0,113.0,241.81604578687487,4105.0,315.76923076923083,1119.07083137799,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,13013676.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,332860.8115048794,0.0,0.2951205171692413,0.0
6.0,16195.0,0.0,0.0,0.0,1605.4337758567458,647.8000000000001,2167.77014848592,1081.0,98.2727272727273,141.27497365711375,4583.0,352.53846153846155,933.1450061829096,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,14963922.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,333477.4107234743,0.0,0.2669851378625344,0.0
6.0,1611716.0,0.0,0.0,0.0,1.861370117315954,805858.0,1132206.6501138385,0.0,0.0,0.0,1606449.0,1606449.0,0.0,1.0,0.0,0.0,0.0,32.0,76.0,0.0,277.5,320.4293994002423,102675.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,370.0,0.0,0.0,0.0,1.0,555.0,2.0,0.0,0.0,32.0,0.0,0.0,Malicious,DoS,DoS HTTP,0.499999750000125,555000000.0,555000000.0,115.40494727358912,0.0,1.0159362529563023,0.0
6.0,1820715.0,953.179941039466,0.0,0.0,2.196939114578613,606905.0,1005488.0769850032,1771145.0,1771145.0,0.0,1817208.0,1817208.0,0.0,0.0,0.0,0.0,0.0,72.0,52.0,0.0,269.6,602.8439267339432,363420.8,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,337.0,0.0,0.0,0.0,2.0,1348.0,2.0,0.0,1.0,32.0,0.0,0.0,Malicious,Mirai,Mirai DDoS HTTP,0.99999950000025,1348000000.0,674000000.0,247.5218069091904,0.0,64704000000.0,0.0
6.0,1820383.0,953.179941039466,0.0,0.0,2.197339790582532,606794.3333333333,1005586.068372237,1770808.0,1770808.0,0.0,1817211.0,1817211.0,0.0,0.0,0.0,0.0,0.0,72.0,52.0,0.0,269.6,602.8439267339432,363420.8,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,337.0,0.0,0.0,0.0,2.0,1348.0,2.0,0.0,1.0,32.0,0.0,0.0,Malicious,Mirai,Mirai DDoS HTTP,0.99999950000025,1348000000.0,674000000.0,247.56694973896515,0.0,64704000000.0,0.0
6.0,14210.0,0.0,0.0,0.0,1759.3244194229414,592.0833333333335,2079.713272809848,888.0,88.79999999999998,65.06543714685326,3168.0,243.69230769230768,570.1303044941253,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,16698198.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,348416.6080225193,0.0,0.0780958307283609,0.0
6.0,14155.0,0.0,0.0,0.0,1766.1603673613563,589.7916666666666,2132.4650357328696,448.0,44.8,12.05358406818855,3316.0,255.0769230769231,584.4349780683422,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,33098214.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,349770.399152243,0.0,0.0449096439394426,0.0
6.0,15331.0,0.0,0.0,0.0,1695.9102472115324,613.24,1867.7657615450605,4583.0,416.6363636363637,1233.9237636683454,2206.0,169.6923076923077,470.06460276139785,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,3529565.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,352270.9977605288,0.0,0.3973249406787372,0.0
6.0,13932.0,0.0,0.0,0.0,1794.4300890037323,580.4999999999999,2526.0417394740766,435.0,43.5,9.640769909319712,1070.0,82.3076923076923,160.66703904627556,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,34087356.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,355368.93482629914,0.0,0.2930934415013967,0.0
6.0,1703449.0,0.0,0.0,0.0,1.761132854579151,851724.5,1196986.8236586817,0.0,0.0,0.0,1698122.0,1698122.0,0.0,1.0,0.0,0.0,0.0,32.0,76.0,0.0,208.5,240.755062252074,57963.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,278.0,0.0,0.0,0.0,1.0,417.0,2.0,0.0,0.0,32.0,0.0,0.0,Malicious,DoS,DoS HTTP,0.499999750000125,417000000.0,417000000.0,82.18619988036039,0.0,1.0139164989782972,0.0
6.0,11217.0,0.0,0.0,0.0,2050.4591245431043,509.8636363636364,1733.7403083247375,177.0,22.125,61.77248000294537,2972.0,228.6153846153846,503.2733747612621,1.0,0.0,0.0,0.0,288.0,592.0,0.0,561.6666666666666,678.8664891898316,460859.71014492767,1.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,1.0,586.0869565217391,12132.0,9.0,68542372.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.6428570969387788,12132000000.0,1348000000.0,361207.69070755696,0.0,0.3642960810128475,0.0
6.0,15037.0,0.0,0.0,0.0,1862.0735519053003,556.925925925926,2120.72859261452,920.0,83.63636363636361,26.92683690028492,3121.0,208.06666666666663,511.5551173580791,0.0,0.0,0.0,0.0,384.0,680.0,0.0,604.2758620689654,682.2500011281853,465465.0640394088,1.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,1.0,625.8571428571429,16176.0,12.0,17582608.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7499999531250029,16176000000.0,1348000000.0,359202.8551794463,0.0,0.2403063665675891,0.0
6.0,13442.0,0.0,0.0,0.0,1859.8422853742,560.0833333333333,1326.910826159659,491.0,49.1,10.58772874605314,9371.0,720.8461538461538,1539.155550193777,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,30199592.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,368323.1661955066,0.0,0.4438549951866887,0.0
6.0,649.0,0.0,0.0,0.0,3081.664098613252,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,20.0,0.0,482.0,417.4242446240994,174243.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,Malicious,DoS,DoS HTTP,0.999999000001,723000000.0,723000000.0,372367.74524910125,0.0,503000000.0,0.0
6.0,13323.0,0.0,0.0,0.0,1876.4542520453351,555.1249999999998,1688.1355888388666,3451.0,345.1,691.5464875512306,1789.0,137.6153846153846,394.25235963393175,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,4296725.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,371613.0000750581,0.0,0.2342510498206948,0.0
6.0,14439.0,0.0,0.0,0.0,1800.678717362698,577.56,1920.415972300446,424.0,38.54545454545455,4.63386742071105,7977.0,613.6153846153845,2150.242565326896,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,38150943.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,374033.2894706466,0.0,0.2951205171692413,0.0
6.0,14538905.0,0.0,0.0,254.50000000000003,0.8253716493779965,1321718.6363636362,1848526.9024655428,5674187.0,2837093.5,3982802.279557008,8887836.0,1110979.5,1299094.2107232143,0.0,0.0,0.0,0.0,116.0,296.0,0.0,234.9230769230769,264.1071315263504,69752.57692307692,2.0,2.0,0.0,6.0,11.0,0.0,0.0,0.0,3.0,254.5,2036.0,4.0,1518.0,0.0,0.0,2.0,763.0,0.0,32.0,0.0,0.0,Malicious,DoS,DoS HTTP,0.3333332962963004,0.0,0.0,70.2941521386927,0.0036991305169469,0.98627450787005,0.0
6.0,13004.0,0.0,0.0,0.0,1922.4853891110429,541.8333333333333,1858.2799121456533,406.0,40.6,6.947421584060281,3993.0,307.1538461538462,965.2413209619176,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,36522167.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,380729.0064595509,0.0,0.0448775254742644,0.0
6.0,5612226.0,0.0,0.0,778.2681628676155,1.0690945090236923,1122445.2,2462234.64513939,5612226.0,5612226.0,0.0,5526881.0,1842293.6666666665,3190919.38634155,0.0,0.0,0.0,0.0,60.0,136.0,0.0,385.1428571428572,657.7566491673114,432643.8095238095,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,449.3333333333333,0.0,0.0,0.0,2.0,0.0,4.0,2696.0,0.0,20.0,0.0,0.0,Malicious,Mirai,Mirai DDoS HTTP,0.4999998750000312,0.0,0.0,160.48296463233427,0.0064344065787914,127.71371743993296,0.0
6.0,14078.0,0.0,0.0,0.0,1846.8532461997445,563.1199999999999,1640.1979890651414,1610.0,146.36363636363637,279.99759739228926,5276.0,405.8461538461539,1211.3301811200397,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,10047204.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,383624.56788369553,0.0,0.2403063665675891,0.0
6.0,2314.0,0.0,1348.0,0.0,1728.608470181504,771.3333333333333,532.1957659859137,2314.0,2314.0,0.0,1295.0,1295.0,0.0,0.0,0.0,0.0,0.0,40.0,64.0,0.0,539.2,738.3300075169639,545131.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Malicious,Mirai,Mirai DDoS HTTP,0.99999950000025,0.0,0.0,388936.9057908384,0.0,0.0,0.0
6.0,12626.0,0.0,0.0,0.0,1980.041184856645,526.0833333333331,1537.455094195166,510.0,51.0,11.08552609887726,5404.0,415.6923076923077,1067.884777228282,1.0,0.0,0.0,0.0,352.0,592.0,0.0,622.1538461538461,685.3112397915385,469651.4953846155,1.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,647.04,14828.0,11.0,29074509.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7857142295918408,14828000000.0,1348000000.0,392127.35624901,0.0,0.3607142854566326,0.0
6.0,12611.0,0.0,0.0,0.0,1903.1004678455315,548.304347826087,1209.0258826758993,4774.0,477.4,1261.2805838159532,3900.0,325.0,720.4159152247338,1.0,0.0,0.0,0.0,352.0,548.0,0.0,647.04,687.3478304323074,472447.0400000001,1.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,674.0,14828.0,11.0,3105990.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8461537810650938,14828000000.0,1348000000.0,392567.3353950254,0.0,0.045178028265774,0.0
6.0,13488.0,0.0,0.0,0.0,1927.639383155397,539.52,1888.8536011736503,2449.0,222.63636363636368,699.1958627920038,1812.0,139.38461538461542,416.2728549204113,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,6605144.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,400405.2985369712,0.0,0.4623161760456652,0.0
6.0,12304.0,0.0,0.0,0.0,1950.5851755526653,534.9565217391304,1722.8193193468155,623.0,62.3,42.653774093794375,7631.0,635.9166666666666,2144.1268389522,1.0,0.0,0.0,0.0,352.0,548.0,0.0,647.04,687.3478304323074,472447.0400000001,1.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,1.0,674.0,14828.0,11.0,23800963.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8461537810650938,14828000000.0,1348000000.0,402362.3753792804,0.0,0.0451457178575768,0.0
6.0,12056.0,0.0,0.0,0.0,2239.5487723954875,463.6923076923078,2030.874782338504,439.0,43.900000000000006,6.903300337922113,1239.0,82.60000000000001,250.2366879576214,1.0,0.0,0.0,0.0,352.0,680.0,0.0,577.7142857142857,679.3281461552511,461486.73015873024,1.0,0.0,0.0,6.0,27.0,0.0,0.0,0.0,1.0,599.1111111111111,14828.0,11.0,33776765.0,0.0,0.0,0.0,0.0,10.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.6874999570312527,14828000000.0,1348000000.0,410722.18535722187,0.0,0.2664543523001834,0.0
6.0,13190.0,0.0,0.0,0.0,1971.1902956785443,527.6,1462.8780707905908,2073.0,188.45454545454547,342.8207588919795,3930.0,302.3076923076924,570.9912994981308,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,7803183.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,409451.6047510741,0.0,0.330698287002175,0.0
6.0,13146.0,0.0,0.0,0.0,2053.856686444546,505.61538461538464,1903.5560212806577,674.0,61.27272727272726,26.55217847594019,2927.0,209.07142857142856,648.5269064207346,0.0,0.0,0.0,0.0,384.0,636.0,0.0,625.8571428571427,684.6148262471828,468697.4603174603,1.0,0.0,0.0,6.0,27.0,0.0,0.0,0.0,1.0,649.0370370370371,16176.0,12.0,24000000.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7999999466666703,16176000000.0,1348000000.0,410847.4060550738,0.0,0.3259740257623545,0.0
6.0,10902.0,0.0,0.0,0.0,2109.7046413502107,495.54545454545473,1666.774036368364,431.0,47.888888888888886,7.2014659001561006,2684.0,223.66666666666663,475.255019261589,0.0,0.0,0.0,0.0,320.0,536.0,0.0,617.8333333333335,686.1015051450615,470735.2753623189,1.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,1.0,644.695652173913,13480.0,10.0,31276102.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.7692307100591762,13480000000.0,1348000000.0,412860.0256833608,0.0,0.4854932297045519,0.0
6.0,13104.0,0.0,0.0,0.0,1984.1269841269843,524.16,1422.8483076795876,3399.0,309.0,1023.842175337586,8279.0,636.8461538461538,1746.849156154868,0.0,0.0,0.0,0.0,384.0,592.0,0.0,649.0370370370368,686.3680040889413,471101.037037037,1.0,0.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,674.0,16176.0,12.0,4759046.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,Malicious,Bruteforce,Bruteforce HTTP,0.8571427959183717,16176000000.0,1348000000.0,412138.7871387871,0.0,0.4883945836669297,0.0
